client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833255.mp3	Được rồi anh nghỉ ngơi rồi sẽ nhớ	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833262.mp3	Thế còn chuyện cầu xin tình cảm với anh chàng khi thị sao	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833254.mp3	Thả hổ về rừng	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833264.mp3	Bên trong đặt một lọ thủy tinh	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833259.mp3	Bố em liền cười bảo với chú	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833263.mp3	Thì cũng chưa bao giờ phát nhanh được như vậy	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833276.mp3	Chắc là hợp nên nó bắt theo hầu nó đấy	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833278.mp3	Cô cười thật tươi	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833280.mp3	Tay làm hàm nhai, tay quai miệng trễ.	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833288.mp3	Đứa thì chết đứa thì điên dại nó còn làm được	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833290.mp3	Để Bác sĩ về tận nhà cũng chỉ là uống thuốc	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833286.mp3	Hay là thôi đường ai nấy bước	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833277.mp3	Còn Cái Thảo nó ở đâu mẹ không nhìn thấy gì cả	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833289.mp3	Vì lâu lắm mới có người lên đấy	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833279.mp3	Vang vang tiếng hát	2	1	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833310.mp3	Sau đó họ đốn chặt những cái cây to lớn	2	1	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833307.mp3	Đúng rồi Gần đây tôi thấy có gì đó lạ lắm	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833313.mp3	Không nhìn vào mắt sầu	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833314.mp3	Cuộc đời con người ai cũng phải chết	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833329.mp3	Và cảnh đời là sa mạc vô liêu	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833328.mp3	Quay lại sau cậu bạn nhìn chinh rồi nói	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833315.mp3	Cô ngượng ngùng nhìn phong	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833323.mp3	Chỉ một ước mơ thôi	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833326.mp3	đừng nghe đời của ông ta nói ông ta là kẻ xấu đấy	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833331.mp3	Hoặc là sẽ quanh quẩn bên xác	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833348.mp3	Quân đã bị kumanthong của mình tác động	2	1	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833346.mp3	Bởi đối với cô	2	1	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833347.mp3	Vần vũ mây che đèn cao áp chập chờn	2	0	twenties	male		vi	
b145cdf41b9a45130c31290e49b2ac27aea210d32de109f09e7bb5ab08a80f42abbf89d07607e18efa7e21719a8487df62036b08633f92ca36427d77e3f9bd28	common_voice_vi_21833349.mp3	Muôn vàng tấc đất	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402297.mp3	Một vầng trăng khuyết	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402296.mp3	Thuyền to sóng cả.	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402289.mp3	Mặc cho nhân viên gọi với theo	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402292.mp3	cũng chẳng biết là hợp thầy hợp thuốc nào	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402291.mp3	tiện đây tao nói cho mày nghe cái này nhé	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402290.mp3	đừng bỏ con nha mẹ	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402298.mp3	Em còn xa mãi	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402300.mp3	Tuy nhiên hễ thả ra thì nó lại khóc lên nức nở	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402323.mp3	Vất vả nắng sương	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402325.mp3	nên chúng em bị giữ lại phạt	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402371.mp3	Gần đây rất hay suy nghĩ mọi thứ quá nên	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402372.mp3	Mà trải nghiệm qua rồi thì mới thấy đó là sự thật	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402375.mp3	Ai là người chết đưa Nhi đến gặp thầy bói Miền	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402373.mp3	Còn Phương may mắn chỉ bị gãy vài cái xương	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402411.mp3	Nó còn bảo là hôm nay nó muốn con đưa đi chơi cùng	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402412.mp3	Hay là còn có nguyện vọng gì	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402414.mp3	Con kêu con gọi	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402415.mp3	Nghỉ một lát hà liền ổ lên	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402440.mp3	Cứ đi đi	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402444.mp3	được đặt ở khắp mọi miền Việt Nam	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402443.mp3	Theo như lời của Sâm Trai phiên dịch lại	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402442.mp3	Khoan đã	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402461.mp3	Nếu thật thế thì tội nghiệp con bé lắm	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402462.mp3	Vậy con có cần mang hòn đá này bên người nữa không hả mẹ	2	1	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402463.mp3	ai cũng kêu đây là vụ án kinh hoàng nhất mà họ được thấy	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402501.mp3	Cùng chia sẻ sức người đời chà đạp	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402506.mp3	Dạ Nhớ bà dã Quỳ ông là	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402601.mp3	tiếc là cái chân của em không nhấc lên được	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402602.mp3	Với một cái chất giọng địa phương nai nái	2	1	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402620.mp3	Có đêm trong mơ	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402619.mp3	Em chạy lên phía Thảo	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402654.mp3	Hay là phóng con Thảo là không còn ở đây nữa	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402657.mp3	Thế được rồi đi sang đây tao cho mày xem	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402656.mp3	Hai chiếc dép kia gặp nhau tự bao giờ	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402660.mp3	mà mua về ngay cạnh nhà ông nội đã mất của thảo	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402659.mp3	mẹ dẫn đi đâu thì theo đó	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402717.mp3	chinh lúc này mới Giật mình nhìn sang bên cạnh	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402722.mp3	Bà bói liền đáp	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402718.mp3	Ông tiển ông tiên	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402721.mp3	giờ thành con ma dại đến nhà cũng k thể về	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402724.mp3	Nuôi càng lâu thì giữa Kumanthong và chủ nhân	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416751.mp3	Nên hà ni đã phải kêu đau đớn	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416750.mp3	Hôm nào em lỡ quá chén về tẩn nó	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416753.mp3	Vẫn nhìn được rõ chiếc xe tải tử thần màu xanh ấy	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416754.mp3	Gắn bó nhau vì một lối đi chung	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416756.mp3	Ôi! tình mẫu tử.	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416759.mp3	Không đề	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416757.mp3	A Hội và A Pheng là hai đứa bạn thân	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417057.mp3	Bà đưa tay lên như có ý muốn bỏ con rời khỏi	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417058.mp3	ai tới số chết thì mới chết được thôi, Có đúng không bà bói	2	0	twenties	male		vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417056.mp3	Bởi vì họ cũng bị chẻ mắt	2	0	twenties	male		vi	
